uuid,timestamp,event,amount_loan,risk_level,assessment
1084,2022-12-03 14:09:50,Customer applies for loan,,,
1084,2022-12-03 16:09:50,Check application data,40173,,
1084,2022-12-03 18:09:50,Normal Check,,2,
1084,2022-12-03 20:09:50,Overall Assessment,,,
1084,2022-12-03 22:09:50,Inform Customer,,,
1085,2022-12-14 13:38:08,Customer applies for loan,,,
1085,2022-12-14 15:38:08,Check application data,51948,,
1085,2022-12-14 17:38:08,Normal Check,,3,
1085,2022-12-14 19:38:08,Overall Assessment,,,
1085,2022-12-14 21:38:08,Inform Customer,,,
1086,2022-12-07 12:40:21,Customer applies for loan,,,
1086,2022-12-07 14:40:21,Check application data,62221,,
1086,2022-12-07 16:40:21,Normal Check,,0,
1086,2022-12-07 18:40:21,Overall Assessment,,,
1086,2022-12-07 20:40:21,Inform Customer,,,
1087,2022-12-03 11:03:43,Customer applies for loan,,,
1087,2022-12-03 13:03:43,Check application data,10981,,
1087,2022-12-03 15:03:43,Normal Check,,3,
1087,2022-12-03 17:03:43,Overall Assessment,,,
1087,2022-12-03 19:03:43,Inform Customer,,,
1088,2022-12-04 16:01:41,Customer applies for loan,,,
1088,2022-12-04 18:01:41,Check application data,90888,,
1088,2022-12-04 20:01:41,Extensive Check,,4,
1088,2022-12-04 22:01:41,Overall Assessment,,,
1088,2022-12-05 00:01:41,Inform Customer,,,
1089,2022-12-02 09:50:23,Customer applies for loan,,,
1089,2022-12-02 11:50:23,Check application data,37003,,
1089,2022-12-02 13:50:23,Normal Check,,0,
1089,2022-12-02 15:50:23,Overall Assessment,,,
1089,2022-12-02 17:50:23,Inform Customer,,,
1090,2022-12-07 11:26:46,Customer applies for loan,,,
1090,2022-12-07 13:26:46,Check application data,14276,,
1090,2022-12-07 15:26:46,Normal Check,,2,
1090,2022-12-07 17:26:46,Overall Assessment,,,
1090,2022-12-07 19:26:46,Inform Customer,,,
1091,2022-12-08 15:23:30,Customer applies for loan,,,
1091,2022-12-08 17:23:30,Check application data,62735,,
1091,2022-12-08 19:23:30,Normal Check,,1,
1091,2022-12-08 21:23:30,Overall Assessment,,,
1091,2022-12-08 23:23:30,Inform Customer,,,
1092,2022-11-30 13:44:28,Customer applies for loan,,,
1092,2022-11-30 15:44:28,Check application data,32025,,
1092,2022-11-30 17:44:28,Normal Check,,0,
1092,2022-11-30 19:44:28,Overall Assessment,,,
1092,2022-11-30 21:44:28,Inform Customer,,,
1093,2022-11-30 13:04:08,Customer applies for loan,,,
1093,2022-11-30 15:04:08,Check application data,12224,,
1093,2022-11-30 17:04:08,Normal Check,,0,
1093,2022-11-30 19:04:08,Overall Assessment,,,
1093,2022-11-30 21:04:08,Inform Customer,,,
1094,2022-11-29 13:32:54,Customer applies for loan,,,
1094,2022-11-29 15:32:54,Check application data,57983,,
1094,2022-11-29 17:32:54,Normal Check,,1,
1094,2022-11-29 19:32:54,Overall Assessment,,,
1094,2022-11-29 21:32:54,Inform Customer,,,
1095,2022-12-07 17:54:51,Customer applies for loan,,,
1095,2022-12-07 19:54:51,Check application data,98205,,
1095,2022-12-07 21:54:51,Extensive Check,,2,
1095,2022-12-07 23:54:51,Overall Assessment,,,
1095,2022-12-08 01:54:51,Inform Customer,,,
1096,2022-12-12 14:10:14,Customer applies for loan,,,
1096,2022-12-12 16:10:14,Check application data,69934,,
1096,2022-12-12 18:10:14,Normal Check,,2,
1096,2022-12-12 20:10:14,Overall Assessment,,,
1096,2022-12-12 22:10:14,Inform Customer,,,
1097,2022-12-05 11:02:25,Customer applies for loan,,,
1097,2022-12-05 13:02:25,Check application data,40119,,
1097,2022-12-05 15:02:25,Normal Check,,0,
1097,2022-12-05 17:02:25,Overall Assessment,,,
1097,2022-12-05 19:02:25,Inform Customer,,,
1098,2022-12-02 18:33:35,Customer applies for loan,,,
1098,2022-12-02 20:33:35,Check application data,62785,,
1098,2022-12-02 22:33:35,Normal Check,,1,
1098,2022-12-03 00:33:35,Overall Assessment,,,
1098,2022-12-03 02:33:35,Inform Customer,,,
1099,2022-12-04 11:38:15,Customer applies for loan,,,
1099,2022-12-04 13:38:15,Check application data,71328,,
1099,2022-12-04 15:38:15,Normal Check,,3,
1099,2022-12-04 17:38:15,Overall Assessment,,,
1099,2022-12-04 19:38:15,Inform Customer,,,
1100,2022-12-14 11:44:41,Customer applies for loan,,,
1100,2022-12-14 13:44:41,Check application data,88397,,
1100,2022-12-14 15:44:41,Extensive Check,,0,
1100,2022-12-14 17:44:41,Overall Assessment,,,
1100,2022-12-14 19:44:41,Inform Customer,,,
1101,2022-12-03 15:16:24,Customer applies for loan,,,
1101,2022-12-03 17:16:24,Check application data,13962,,
1101,2022-12-03 19:16:24,Normal Check,,3,
1101,2022-12-03 21:16:24,Overall Assessment,,,
1101,2022-12-03 23:16:24,Inform Customer,,,
1102,2022-12-08 12:46:03,Customer applies for loan,,,
1102,2022-12-08 14:46:03,Check application data,97119,,
1102,2022-12-08 16:46:03,Extensive Check,,0,
1102,2022-12-08 18:46:03,Overall Assessment,,,
1102,2022-12-08 20:46:03,Inform Customer,,,
1103,2022-12-14 08:52:36,Customer applies for loan,,,
1103,2022-12-14 10:52:36,Check application data,76806,,
1103,2022-12-14 12:52:36,Normal Check,,4,
1103,2022-12-14 14:52:36,Overall Assessment,,,
1103,2022-12-14 16:52:36,Inform Customer,,,
1104,2022-12-01 14:31:28,Customer applies for loan,,,
1104,2022-12-01 16:31:28,Check application data,45337,,
1104,2022-12-01 18:31:28,Normal Check,,1,
1104,2022-12-01 20:31:28,Overall Assessment,,,
1104,2022-12-01 22:31:28,Inform Customer,,,
1105,2022-12-10 10:27:18,Customer applies for loan,,,
1105,2022-12-10 12:27:18,Check application data,26156,,
1105,2022-12-10 14:27:18,Normal Check,,4,
1105,2022-12-10 16:27:18,Overall Assessment,,,
1105,2022-12-10 18:27:18,Inform Customer,,,
1106,2022-12-10 17:59:58,Customer applies for loan,,,
1106,2022-12-10 19:59:58,Check application data,91430,,
1106,2022-12-10 21:59:58,Extensive Check,,3,
1106,2022-12-10 23:59:58,Overall Assessment,,,
1106,2022-12-11 01:59:58,Inform Customer,,,
1107,2022-11-28 12:35:49,Customer applies for loan,,,
1107,2022-11-28 14:35:49,Check application data,54249,,
1107,2022-11-28 16:35:49,Normal Check,,3,
1107,2022-11-28 18:35:49,Overall Assessment,,,
1107,2022-11-28 20:35:49,Inform Customer,,,
1108,2022-11-28 17:24:38,Customer applies for loan,,,
1108,2022-11-28 19:24:38,Check application data,42037,,
1108,2022-11-28 21:24:38,Normal Check,,2,
1108,2022-11-28 23:24:38,Overall Assessment,,,
1108,2022-11-29 01:24:38,Inform Customer,,,
1109,2022-12-12 16:32:24,Customer applies for loan,,,
1109,2022-12-12 18:32:24,Check application data,64612,,
1109,2022-12-12 20:32:24,Normal Check,,1,
1109,2022-12-12 22:32:24,Overall Assessment,,,
1109,2022-12-13 00:32:24,Inform Customer,,,
1110,2022-12-07 11:38:56,Customer applies for loan,,,
1110,2022-12-07 13:38:56,Check application data,17682,,
1110,2022-12-07 15:38:56,Normal Check,,3,
1110,2022-12-07 17:38:56,Overall Assessment,,,
1110,2022-12-07 19:38:56,Inform Customer,,,
1111,2022-12-06 09:43:25,Customer applies for loan,,,
1111,2022-12-06 11:43:25,Check application data,66725,,
1111,2022-12-06 13:43:25,Normal Check,,0,
1111,2022-12-06 15:43:25,Overall Assessment,,,
1111,2022-12-06 17:43:25,Inform Customer,,,
1112,2022-11-27 11:44:17,Customer applies for loan,,,
1112,2022-11-27 13:44:17,Check application data,35072,,
1112,2022-11-27 15:44:17,Normal Check,,2,
1112,2022-11-27 17:44:17,Overall Assessment,,,
1112,2022-11-27 19:44:17,Inform Customer,,,
1113,2022-12-07 10:36:53,Customer applies for loan,,,
1113,2022-12-07 12:36:53,Check application data,82172,,
1113,2022-12-07 14:36:53,Extensive Check,,3,
1113,2022-12-07 16:36:53,Overall Assessment,,,
1113,2022-12-07 18:36:53,Inform Customer,,,
1114,2022-12-02 14:25:43,Customer applies for loan,,,
1114,2022-12-02 16:25:43,Check application data,87893,,
1114,2022-12-02 18:25:43,Extensive Check,,3,
1114,2022-12-02 20:25:43,Overall Assessment,,,
1114,2022-12-02 22:25:43,Inform Customer,,,
1115,2022-12-15 13:32:08,Customer applies for loan,,,
1115,2022-12-15 15:32:08,Check application data,88353,,
1115,2022-12-15 17:32:08,Extensive Check,,3,
1115,2022-12-15 19:32:08,Overall Assessment,,,
1115,2022-12-15 21:32:08,Inform Customer,,,
1116,2022-12-05 15:42:17,Customer applies for loan,,,
1116,2022-12-05 17:42:17,Check application data,85577,,
1116,2022-12-05 19:42:17,Extensive Check,,3,
1116,2022-12-05 21:42:17,Overall Assessment,,,
1116,2022-12-05 23:42:17,Inform Customer,,,
1117,2022-12-04 12:41:01,Customer applies for loan,,,
1117,2022-12-04 14:41:01,Check application data,70659,,
1117,2022-12-04 16:41:01,Normal Check,,3,
1117,2022-12-04 18:41:01,Overall Assessment,,,
1117,2022-12-04 20:41:01,Inform Customer,,,
1118,2022-12-03 12:52:50,Customer applies for loan,,,
1118,2022-12-03 14:52:50,Check application data,44939,,
1118,2022-12-03 16:52:50,Normal Check,,0,
1118,2022-12-03 18:52:50,Overall Assessment,,,
1118,2022-12-03 20:52:50,Inform Customer,,,
1119,2022-11-28 14:20:50,Customer applies for loan,,,
1119,2022-11-28 16:20:50,Check application data,52104,,
1119,2022-11-28 18:20:50,Normal Check,,3,
1119,2022-11-28 20:20:50,Overall Assessment,,,
1119,2022-11-28 22:20:50,Inform Customer,,,
1120,2022-11-26 14:25:34,Customer applies for loan,,,
1120,2022-11-26 16:25:34,Check application data,89111,,
1120,2022-11-26 18:25:34,Extensive Check,,0,
1120,2022-11-26 20:25:34,Overall Assessment,,,
1120,2022-11-26 22:25:34,Inform Customer,,,
1121,2022-12-08 13:39:11,Customer applies for loan,,,
1121,2022-12-08 15:39:11,Check application data,61243,,
1121,2022-12-08 17:39:11,Normal Check,,2,
1121,2022-12-08 19:39:11,Overall Assessment,,,
1121,2022-12-08 21:39:11,Inform Customer,,,
1122,2022-12-11 08:21:12,Customer applies for loan,,,
1122,2022-12-11 10:21:12,Check application data,38556,,
1122,2022-12-11 12:21:12,Normal Check,,1,
1122,2022-12-11 14:21:12,Overall Assessment,,,
1122,2022-12-11 16:21:12,Inform Customer,,,
1123,2022-12-09 13:21:32,Customer applies for loan,,,
1123,2022-12-09 15:21:32,Check application data,72428,,
1123,2022-12-09 17:21:32,Normal Check,,0,
1123,2022-12-09 19:21:32,Overall Assessment,,,
1123,2022-12-09 21:21:32,Inform Customer,,,
1124,2022-12-07 10:38:18,Customer applies for loan,,,
1124,2022-12-07 12:38:18,Check application data,17926,,
1124,2022-12-07 14:38:18,Normal Check,,4,
1124,2022-12-07 16:38:18,Overall Assessment,,,
1124,2022-12-07 18:38:18,Inform Customer,,,
1125,2022-12-01 09:07:30,Customer applies for loan,,,
1125,2022-12-01 11:07:30,Check application data,47509,,
1125,2022-12-01 13:07:30,Normal Check,,2,
1125,2022-12-01 15:07:30,Overall Assessment,,,
1125,2022-12-01 17:07:30,Inform Customer,,,
1126,2022-11-28 16:01:27,Customer applies for loan,,,
1126,2022-11-28 18:01:27,Check application data,65558,,
1126,2022-11-28 20:01:27,Normal Check,,4,
1126,2022-11-28 22:01:27,Overall Assessment,,,
1126,2022-11-29 00:01:27,Inform Customer,,,
1127,2022-12-03 13:41:22,Customer applies for loan,,,
1127,2022-12-03 15:41:22,Check application data,59497,,
1127,2022-12-03 17:41:22,Normal Check,,2,
1127,2022-12-03 19:41:22,Overall Assessment,,,
1127,2022-12-03 21:41:22,Inform Customer,,,
1128,2022-12-06 10:51:12,Customer applies for loan,,,
1128,2022-12-06 12:51:12,Check application data,92554,,
1128,2022-12-06 14:51:12,Extensive Check,,4,
1128,2022-12-06 16:51:12,Overall Assessment,,,
1128,2022-12-06 18:51:12,Inform Customer,,,
1129,2022-12-10 13:17:23,Customer applies for loan,,,
1129,2022-12-10 15:17:23,Check application data,23081,,
1129,2022-12-10 17:17:23,Normal Check,,4,
1129,2022-12-10 19:17:23,Overall Assessment,,,
1129,2022-12-10 21:17:23,Inform Customer,,,
1130,2022-11-26 17:36:06,Customer applies for loan,,,
1130,2022-11-26 19:36:06,Check application data,91816,,
1130,2022-11-26 21:36:06,Extensive Check,,3,
1130,2022-11-26 23:36:06,Overall Assessment,,,
1130,2022-11-27 01:36:06,Inform Customer,,,
1131,2022-12-13 10:45:39,Customer applies for loan,,,
1131,2022-12-13 12:45:39,Check application data,79205,,
1131,2022-12-13 14:45:39,Normal Check,,3,
1131,2022-12-13 16:45:39,Overall Assessment,,,
1131,2022-12-13 18:45:39,Inform Customer,,,
1132,2022-12-13 17:28:20,Customer applies for loan,,,
1132,2022-12-13 19:28:20,Check application data,77198,,
1132,2022-12-13 21:28:20,Normal Check,,0,
1132,2022-12-13 23:28:20,Overall Assessment,,,
1132,2022-12-14 01:28:20,Inform Customer,,,
1133,2022-12-04 09:15:21,Customer applies for loan,,,
1133,2022-12-04 11:15:21,Check application data,98971,,
1133,2022-12-04 13:15:21,Extensive Check,,1,
1133,2022-12-04 15:15:21,Overall Assessment,,,
1133,2022-12-04 17:15:21,Inform Customer,,,
1134,2022-12-11 17:33:28,Customer applies for loan,,,
1134,2022-12-11 19:33:28,Check application data,45648,,
1134,2022-12-11 21:33:28,Normal Check,,3,
1134,2022-12-11 23:33:28,Overall Assessment,,,
1134,2022-12-12 01:33:28,Inform Customer,,,
1135,2022-12-10 16:10:32,Customer applies for loan,,,
1135,2022-12-10 18:10:32,Check application data,80049,,
1135,2022-12-10 20:10:32,Extensive Check,,2,
1135,2022-12-10 22:10:32,Overall Assessment,,,
1135,2022-12-11 00:10:32,Inform Customer,,,
1136,2022-12-05 16:00:19,Customer applies for loan,,,
1136,2022-12-05 18:00:19,Check application data,29581,,
1136,2022-12-05 20:00:19,Normal Check,,0,
1136,2022-12-05 22:00:19,Overall Assessment,,,
1136,2022-12-06 00:00:19,Inform Customer,,,
1137,2022-12-03 11:06:31,Customer applies for loan,,,
1137,2022-12-03 13:06:31,Check application data,85062,,
1137,2022-12-03 15:06:31,Extensive Check,,1,
1137,2022-12-03 17:06:31,Overall Assessment,,,
1137,2022-12-03 19:06:31,Inform Customer,,,
1138,2022-12-03 10:28:20,Customer applies for loan,,,
1138,2022-12-03 12:28:20,Check application data,77692,,
1138,2022-12-03 14:28:20,Normal Check,,2,
1138,2022-12-03 16:28:20,Overall Assessment,,,
1138,2022-12-03 18:28:20,Inform Customer,,,
1139,2022-11-28 13:00:45,Customer applies for loan,,,
1139,2022-11-28 15:00:45,Check application data,74932,,
1139,2022-11-28 17:00:45,Normal Check,,1,
1139,2022-11-28 19:00:45,Overall Assessment,,,
1139,2022-11-28 21:00:45,Inform Customer,,,
1140,2022-12-10 17:54:48,Customer applies for loan,,,
1140,2022-12-10 19:54:48,Check application data,59028,,
1140,2022-12-10 21:54:48,Normal Check,,2,
1140,2022-12-10 23:54:48,Overall Assessment,,,
1140,2022-12-11 01:54:48,Inform Customer,,,
1141,2022-11-28 11:05:24,Customer applies for loan,,,
1141,2022-11-28 13:05:24,Check application data,43394,,
1141,2022-11-28 15:05:24,Normal Check,,3,
1141,2022-11-28 17:05:24,Overall Assessment,,,
1141,2022-11-28 19:05:24,Inform Customer,,,
1142,2022-11-30 09:34:45,Customer applies for loan,,,
1142,2022-11-30 11:34:45,Check application data,56445,,
1142,2022-11-30 13:34:45,Normal Check,,1,
1142,2022-11-30 15:34:45,Overall Assessment,,,
1142,2022-11-30 17:34:45,Inform Customer,,,
1143,2022-12-09 16:40:43,Customer applies for loan,,,
1143,2022-12-09 18:40:43,Check application data,90354,,
1143,2022-12-09 20:40:43,Extensive Check,,0,
1143,2022-12-09 22:40:43,Overall Assessment,,,
1143,2022-12-10 00:40:43,Inform Customer,,,
1144,2022-11-28 12:30:49,Customer applies for loan,,,
1144,2022-11-28 14:30:49,Check application data,55400,,
1144,2022-11-28 16:30:49,Normal Check,,0,
1144,2022-11-28 18:30:49,Overall Assessment,,,
1144,2022-11-28 20:30:49,Inform Customer,,,
1145,2022-12-08 15:33:11,Customer applies for loan,,,
1145,2022-12-08 17:33:11,Check application data,74097,,
1145,2022-12-08 19:33:11,Normal Check,,0,
1145,2022-12-08 21:33:11,Overall Assessment,,,
1145,2022-12-08 23:33:11,Inform Customer,,,
1146,2022-12-14 16:20:18,Customer applies for loan,,,
1146,2022-12-14 18:20:18,Check application data,42300,,
1146,2022-12-14 20:20:18,Normal Check,,1,
1146,2022-12-14 22:20:18,Overall Assessment,,,
1146,2022-12-15 00:20:18,Inform Customer,,,
1147,2022-12-05 14:10:52,Customer applies for loan,,,
1147,2022-12-05 16:10:52,Check application data,88957,,
1147,2022-12-05 18:10:52,Extensive Check,,2,
1147,2022-12-05 20:10:52,Overall Assessment,,,
1147,2022-12-05 22:10:52,Inform Customer,,,
1148,2022-12-07 11:25:43,Customer applies for loan,,,
1148,2022-12-07 13:25:43,Check application data,20640,,
1148,2022-12-07 15:25:43,Normal Check,,2,
1148,2022-12-07 17:25:43,Overall Assessment,,,
1148,2022-12-07 19:25:43,Inform Customer,,,
1149,2022-12-04 10:51:06,Customer applies for loan,,,
1149,2022-12-04 12:51:06,Check application data,66565,,
1149,2022-12-04 14:51:06,Normal Check,,0,
1149,2022-12-04 16:51:06,Overall Assessment,,,
1149,2022-12-04 18:51:06,Inform Customer,,,
1150,2022-12-03 14:50:52,Customer applies for loan,,,
1150,2022-12-03 16:50:52,Check application data,13785,,
1150,2022-12-03 18:50:52,Normal Check,,0,
1150,2022-12-03 20:50:52,Overall Assessment,,,
1150,2022-12-03 22:50:52,Inform Customer,,,
1151,2022-12-05 12:07:45,Customer applies for loan,,,
1151,2022-12-05 14:07:45,Check application data,68749,,
1151,2022-12-05 16:07:45,Normal Check,,2,
1151,2022-12-05 18:07:45,Overall Assessment,,,
1151,2022-12-05 20:07:45,Inform Customer,,,
1152,2022-12-13 13:19:43,Customer applies for loan,,,
1152,2022-12-13 15:19:43,Check application data,39385,,
1152,2022-12-13 17:19:43,Normal Check,,0,
1152,2022-12-13 19:19:43,Overall Assessment,,,
1152,2022-12-13 21:19:43,Inform Customer,,,
1153,2022-12-12 14:07:02,Customer applies for loan,,,
1153,2022-12-12 16:07:02,Check application data,73957,,
1153,2022-12-12 18:07:02,Normal Check,,3,
1153,2022-12-12 20:07:02,Overall Assessment,,,
1153,2022-12-12 22:07:02,Inform Customer,,,
1154,2022-12-11 16:21:26,Customer applies for loan,,,
1154,2022-12-11 18:21:26,Check application data,39722,,
1154,2022-12-11 20:21:26,Normal Check,,0,
1154,2022-12-11 22:21:26,Overall Assessment,,,
1154,2022-12-12 00:21:26,Inform Customer,,,
1155,2022-12-09 12:11:17,Customer applies for loan,,,
1155,2022-12-09 14:11:17,Check application data,33155,,
1155,2022-12-09 16:11:17,Normal Check,,4,
1155,2022-12-09 18:11:17,Overall Assessment,,,
1155,2022-12-09 20:11:17,Inform Customer,,,
1156,2022-12-02 14:58:17,Customer applies for loan,,,
1156,2022-12-02 16:58:17,Check application data,34874,,
1156,2022-12-02 18:58:17,Normal Check,,3,
1156,2022-12-02 20:58:17,Overall Assessment,,,
1156,2022-12-02 22:58:17,Inform Customer,,,
1157,2022-12-14 10:36:22,Customer applies for loan,,,
1157,2022-12-14 12:36:22,Check application data,94945,,
1157,2022-12-14 14:36:22,Extensive Check,,4,
1157,2022-12-14 16:36:22,Overall Assessment,,,
1157,2022-12-14 18:36:22,Inform Customer,,,
1158,2022-12-10 14:34:17,Customer applies for loan,,,
1158,2022-12-10 16:34:17,Check application data,14011,,
1158,2022-12-10 18:34:17,Normal Check,,4,
1158,2022-12-10 20:34:17,Overall Assessment,,,
1158,2022-12-10 22:34:17,Inform Customer,,,
1159,2022-12-02 18:38:00,Customer applies for loan,,,
1159,2022-12-02 20:38:00,Check application data,88108,,
1159,2022-12-02 22:38:00,Extensive Check,,0,
1159,2022-12-03 00:38:00,Overall Assessment,,,
1159,2022-12-03 02:38:00,Inform Customer,,,
1160,2022-11-26 16:16:42,Customer applies for loan,,,
1160,2022-11-26 18:16:42,Check application data,38933,,
1160,2022-11-26 20:16:42,Normal Check,,1,
1160,2022-11-26 22:16:42,Overall Assessment,,,
1160,2022-11-27 00:16:42,Inform Customer,,,
1161,2022-12-15 09:37:23,Customer applies for loan,,,
1161,2022-12-15 11:37:23,Check application data,62032,,
1161,2022-12-15 13:37:23,Normal Check,,4,
1161,2022-12-15 15:37:23,Overall Assessment,,,
1161,2022-12-15 17:37:23,Inform Customer,,,
1162,2022-12-13 13:01:03,Customer applies for loan,,,
1162,2022-12-13 15:01:03,Check application data,90315,,
1162,2022-12-13 17:01:03,Extensive Check,,1,
1162,2022-12-13 19:01:03,Overall Assessment,,,
1162,2022-12-13 21:01:03,Inform Customer,,,
1163,2022-12-08 12:34:28,Customer applies for loan,,,
1163,2022-12-08 14:34:28,Check application data,50176,,
1163,2022-12-08 16:34:28,Normal Check,,0,
