uuid,timestamp,event,amount_loan,risk_level,assessment
1615,2022-12-03 16:46:49,Check application data,45567,,
1615,2022-12-03 18:46:49,Normal Check,,1,
1615,2022-12-03 20:46:49,Overall Assessment,,,
1615,2022-12-03 22:46:49,Inform Customer,,,
1616,2022-12-14 13:32:35,Customer applies for loan,,,
1616,2022-12-14 15:32:35,Check application data,63087,,
1616,2022-12-14 17:32:35,Normal Check,,3,
1616,2022-12-14 19:32:35,Overall Assessment,,,
1616,2022-12-14 21:32:35,Inform Customer,,,
1617,2022-12-09 12:29:18,Customer applies for loan,,,
1617,2022-12-09 14:29:18,Check application data,63953,,
1617,2022-12-09 16:29:18,Normal Check,,2,
1617,2022-12-09 18:29:18,Overall Assessment,,,
1617,2022-12-09 20:29:18,Inform Customer,,,
1618,2022-12-07 15:52:18,Customer applies for loan,,,
1618,2022-12-07 17:52:18,Check application data,79255,,
1618,2022-12-07 19:52:18,Extensive Check,,4,
1618,2022-12-07 21:52:18,Overall Assessment,,,
1618,2022-12-07 23:52:18,Inform Customer,,,
1619,2022-12-04 11:58:57,Customer applies for loan,,,
1619,2022-12-04 13:58:57,Check application data,5927,,
1619,2022-12-04 15:58:57,Normal Check,,4,
1619,2022-12-04 17:58:57,Overall Assessment,,,
1619,2022-12-04 19:58:57,Inform Customer,,,
1620,2022-11-29 15:33:23,Customer applies for loan,,,
1620,2022-11-29 17:33:23,Check application data,81468,,
1620,2022-11-29 19:33:23,Extensive Check,,4,
1620,2022-11-29 21:33:23,Overall Assessment,,,
1620,2022-11-29 23:33:23,Inform Customer,,,
1621,2022-12-06 16:25:10,Customer applies for loan,,,
1621,2022-12-06 18:25:10,Check application data,67355,,
1621,2022-12-06 20:25:10,Normal Check,,4,
1621,2022-12-06 22:25:10,Overall Assessment,,,
1621,2022-12-07 00:25:10,Inform Customer,,,
1622,2022-12-04 09:01:48,Customer applies for loan,,,
1622,2022-12-04 11:01:48,Check application data,55641,,
1622,2022-12-04 13:01:48,Normal Check,,0,
1622,2022-12-04 15:01:48,Overall Assessment,,,
1622,2022-12-04 17:01:48,Inform Customer,,,
1623,2022-12-06 09:58:44,Customer applies for loan,,,
1623,2022-12-06 11:58:44,Check application data,8704,,
1623,2022-12-06 13:58:44,Normal Check,,4,
1623,2022-12-06 15:58:44,Overall Assessment,,,
1623,2022-12-06 17:58:44,Inform Customer,,,
1624,2022-12-12 10:16:18,Customer applies for loan,,,
1624,2022-12-12 12:16:18,Check application data,56018,,
1624,2022-12-12 14:16:18,Normal Check,,0,
1624,2022-12-12 16:16:18,Overall Assessment,,,
1624,2022-12-12 18:16:18,Inform Customer,,,
1625,2022-12-10 08:22:53,Customer applies for loan,,,
1625,2022-12-10 10:22:53,Check application data,45184,,
1625,2022-12-10 12:22:53,Normal Check,,1,
1625,2022-12-10 14:22:53,Overall Assessment,,,
1625,2022-12-10 16:22:53,Inform Customer,,,
1626,2022-12-14 14:09:47,Customer applies for loan,,,
1626,2022-12-14 16:09:47,Check application data,36012,,
1626,2022-12-14 18:09:47,Normal Check,,2,
1626,2022-12-14 20:09:47,Overall Assessment,,,
1626,2022-12-14 22:09:47,Inform Customer,,,
1627,2022-12-04 16:41:54,Customer applies for loan,,,
1627,2022-12-04 18:41:54,Check application data,11664,,
1627,2022-12-04 20:41:54,Normal Check,,3,
1627,2022-12-04 22:41:54,Overall Assessment,,,
1627,2022-12-05 00:41:54,Inform Customer,,,
1628,2022-12-12 13:33:12,Customer applies for loan,,,
1628,2022-12-12 15:33:12,Check application data,28975,,
1628,2022-12-12 17:33:12,Normal Check,,1,
1628,2022-12-12 19:33:12,Overall Assessment,,,
1628,2022-12-12 21:33:12,Inform Customer,,,
1629,2022-12-02 15:25:07,Customer applies for loan,,,
1629,2022-12-02 17:25:07,Check application data,48327,,
1629,2022-12-02 19:25:07,Normal Check,,1,
1629,2022-12-02 21:25:07,Overall Assessment,,,
1629,2022-12-02 23:25:07,Inform Customer,,,
1630,2022-12-15 12:04:20,Customer applies for loan,,,
1630,2022-12-15 14:04:20,Check application data,80932,,
1630,2022-12-15 16:04:20,Extensive Check,,3,
1630,2022-12-15 18:04:20,Overall Assessment,,,
1630,2022-12-15 20:04:20,Inform Customer,,,
1631,2022-11-26 14:15:00,Customer applies for loan,,,
1631,2022-11-26 16:15:00,Check application data,11177,,
1631,2022-11-26 18:15:00,Normal Check,,4,
1631,2022-11-26 20:15:00,Overall Assessment,,,
1631,2022-11-26 22:15:00,Inform Customer,,,
1632,2022-11-26 11:35:45,Customer applies for loan,,,
1632,2022-11-26 13:35:45,Check application data,29257,,
1632,2022-11-26 15:35:45,Normal Check,,2,
1632,2022-11-26 17:35:45,Overall Assessment,,,
1632,2022-11-26 19:35:45,Inform Customer,,,
1633,2022-11-28 11:29:06,Customer applies for loan,,,
1633,2022-11-28 13:29:06,Check application data,82761,,
1633,2022-11-28 15:29:06,Extensive Check,,2,
1633,2022-11-28 17:29:06,Overall Assessment,,,
1633,2022-11-28 19:29:06,Inform Customer,,,
1634,2022-12-06 17:39:06,Customer applies for loan,,,
1634,2022-12-06 19:39:06,Check application data,46049,,
1634,2022-12-06 21:39:06,Normal Check,,4,
1634,2022-12-06 23:39:06,Overall Assessment,,,
1634,2022-12-07 01:39:06,Inform Customer,,,
1635,2022-12-11 18:56:51,Customer applies for loan,,,
1635,2022-12-11 20:56:51,Check application data,86873,,
1635,2022-12-11 22:56:51,Extensive Check,,1,
1635,2022-12-12 00:56:51,Overall Assessment,,,
1635,2022-12-12 02:56:51,Inform Customer,,,
1636,2022-11-29 12:55:52,Customer applies for loan,,,
1636,2022-11-29 14:55:52,Check application data,97088,,
1636,2022-11-29 16:55:52,Extensive Check,,3,
1636,2022-11-29 18:55:52,Overall Assessment,,,
1636,2022-11-29 20:55:52,Inform Customer,,,
1637,2022-12-09 13:31:55,Customer applies for loan,,,
1637,2022-12-09 15:31:55,Check application data,56687,,
1637,2022-12-09 17:31:55,Normal Check,,1,
1637,2022-12-09 19:31:55,Overall Assessment,,,
1637,2022-12-09 21:31:55,Inform Customer,,,
1638,2022-12-10 09:12:11,Customer applies for loan,,,
1638,2022-12-10 11:12:11,Check application data,21698,,
1638,2022-12-10 13:12:11,Normal Check,,1,
1638,2022-12-10 15:12:11,Overall Assessment,,,
1638,2022-12-10 17:12:11,Inform Customer,,,
1639,2022-11-26 16:21:12,Customer applies for loan,,,
1639,2022-11-26 18:21:12,Check application data,8166,,
1639,2022-11-26 20:21:12,Normal Check,,4,
1639,2022-11-26 22:21:12,Overall Assessment,,,
1639,2022-11-27 00:21:12,Inform Customer,,,
1640,2022-12-11 14:38:21,Customer applies for loan,,,
1640,2022-12-11 16:38:21,Check application data,86221,,
1640,2022-12-11 18:38:21,Extensive Check,,0,
1640,2022-12-11 20:38:21,Overall Assessment,,,
1640,2022-12-11 22:38:21,Inform Customer,,,
1641,2022-12-12 08:36:58,Customer applies for loan,,,
1641,2022-12-12 10:36:58,Check application data,47309,,
1641,2022-12-12 12:36:58,Normal Check,,1,
1641,2022-12-12 14:36:58,Overall Assessment,,,
1641,2022-12-12 16:36:58,Inform Customer,,,
1642,2022-11-27 15:29:58,Customer applies for loan,,,
1642,2022-11-27 17:29:58,Check application data,11528,,
1642,2022-11-27 19:29:58,Normal Check,,1,
1642,2022-11-27 21:29:58,Overall Assessment,,,
1642,2022-11-27 23:29:58,Inform Customer,,,
1643,2022-12-03 14:35:05,Customer applies for loan,,,
1643,2022-12-03 16:35:05,Check application data,47664,,
1643,2022-12-03 18:35:05,Normal Check,,4,
1643,2022-12-03 20:35:05,Overall Assessment,,,
1643,2022-12-03 22:35:05,Inform Customer,,,
1644,2022-12-13 12:34:56,Customer applies for loan,,,
1644,2022-12-13 14:34:56,Check application data,18509,,
1644,2022-12-13 16:34:56,Normal Check,,2,
1644,2022-12-13 18:34:56,Overall Assessment,,,
1644,2022-12-13 20:34:56,Inform Customer,,,
1645,2022-12-15 16:40:25,Customer applies for loan,,,
1645,2022-12-15 18:40:25,Check application data,71508,,
1645,2022-12-15 20:40:25,Extensive Check,,1,
1645,2022-12-15 22:40:25,Overall Assessment,,,
1645,2022-12-16 00:40:25,Inform Customer,,,
1646,2022-12-06 10:10:47,Customer applies for loan,,,
1646,2022-12-06 12:10:47,Check application data,44568,,
1646,2022-12-06 14:10:47,Normal Check,,1,
1646,2022-12-06 16:10:47,Overall Assessment,,,
1646,2022-12-06 18:10:47,Inform Customer,,,
1647,2022-12-15 15:47:52,Customer applies for loan,,,
1647,2022-12-15 17:47:52,Check application data,94192,,
1647,2022-12-15 19:47:52,Extensive Check,,3,
1647,2022-12-15 21:47:52,Overall Assessment,,,
1647,2022-12-15 23:47:52,Inform Customer,,,
1648,2022-12-03 08:58:20,Customer applies for loan,,,
1648,2022-12-03 10:58:20,Check application data,52632,,
1648,2022-12-03 12:58:20,Normal Check,,3,
1648,2022-12-03 14:58:20,Overall Assessment,,,
1648,2022-12-03 16:58:20,Inform Customer,,,
1649,2022-12-06 17:33:11,Customer applies for loan,,,
1649,2022-12-06 19:33:11,Check application data,87504,,
1649,2022-12-06 21:33:11,Extensive Check,,1,
1649,2022-12-06 23:33:11,Overall Assessment,,,
1649,2022-12-07 01:33:11,Inform Customer,,,
1650,2022-12-03 17:27:22,Customer applies for loan,,,
1650,2022-12-03 19:27:22,Check application data,55345,,
1650,2022-12-03 21:27:22,Normal Check,,4,
1650,2022-12-03 23:27:22,Overall Assessment,,,
1650,2022-12-04 01:27:22,Inform Customer,,,
1651,2022-12-10 10:25:05,Customer applies for loan,,,
1651,2022-12-10 12:25:05,Check application data,53573,,
1651,2022-12-10 14:25:05,Normal Check,,3,
1651,2022-12-10 16:25:05,Overall Assessment,,,
1651,2022-12-10 18:25:05,Inform Customer,,,
1652,2022-12-06 10:25:57,Customer applies for loan,,,
1652,2022-12-06 12:25:57,Check application data,8831,,
1652,2022-12-06 14:25:57,Normal Check,,3,
1652,2022-12-06 16:25:57,Overall Assessment,,,
1652,2022-12-06 18:25:57,Inform Customer,,,
1653,2022-11-27 18:31:21,Customer applies for loan,,,
1653,2022-11-27 20:31:21,Check application data,8862,,
1653,2022-11-27 22:31:21,Normal Check,,2,
1653,2022-11-28 00:31:21,Overall Assessment,,,
1653,2022-11-28 02:31:21,Inform Customer,,,
1654,2022-12-05 09:43:37,Customer applies for loan,,,
1654,2022-12-05 11:43:37,Check application data,62115,,
1654,2022-12-05 13:43:37,Normal Check,,0,
1654,2022-12-05 15:43:37,Overall Assessment,,,
1654,2022-12-05 17:43:37,Inform Customer,,,
1655,2022-11-26 12:17:24,Customer applies for loan,,,
1655,2022-11-26 14:17:24,Check application data,47794,,
1655,2022-11-26 16:17:24,Normal Check,,3,
1655,2022-11-26 18:17:24,Overall Assessment,,,
1655,2022-11-26 20:17:24,Inform Customer,,,
1656,2022-12-05 14:45:10,Customer applies for loan,,,
1656,2022-12-05 16:45:10,Check application data,20075,,
1656,2022-12-05 18:45:10,Normal Check,,4,
1656,2022-12-05 20:45:10,Overall Assessment,,,
1656,2022-12-05 22:45:10,Inform Customer,,,
1657,2022-12-07 15:07:09,Customer applies for loan,,,
1657,2022-12-07 17:07:09,Check application data,18147,,
1657,2022-12-07 19:07:09,Normal Check,,2,
1657,2022-12-07 21:07:09,Overall Assessment,,,
1657,2022-12-07 23:07:09,Inform Customer,,,
1658,2022-11-26 08:26:04,Customer applies for loan,,,
1658,2022-11-26 10:26:04,Check application data,14425,,
1658,2022-11-26 12:26:04,Normal Check,,4,
1658,2022-11-26 14:26:04,Overall Assessment,,,
1658,2022-11-26 16:26:04,Inform Customer,,,
1659,2022-11-29 16:11:51,Customer applies for loan,,,
1659,2022-11-29 18:11:51,Check application data,74552,,
1659,2022-11-29 20:11:51,Extensive Check,,0,
1659,2022-11-29 22:11:51,Overall Assessment,,,
1659,2022-11-30 00:11:51,Inform Customer,,,
1660,2022-11-29 11:45:57,Customer applies for loan,,,
1660,2022-11-29 13:45:57,Check application data,59266,,
1660,2022-11-29 15:45:57,Normal Check,,3,
1660,2022-11-29 17:45:57,Overall Assessment,,,
1660,2022-11-29 19:45:57,Inform Customer,,,
1661,2022-11-30 13:14:51,Customer applies for loan,,,
1661,2022-11-30 15:14:51,Check application data,43973,,
1661,2022-11-30 17:14:51,Normal Check,,2,
1661,2022-11-30 19:14:51,Overall Assessment,,,
1661,2022-11-30 21:14:51,Inform Customer,,,
1662,2022-12-11 08:05:13,Customer applies for loan,,,
1662,2022-12-11 10:05:13,Check application data,76617,,
1662,2022-12-11 12:05:13,Extensive Check,,2,
1662,2022-12-11 14:05:13,Overall Assessment,,,
1662,2022-12-11 16:05:13,Inform Customer,,,
1663,2022-12-04 16:01:44,Customer applies for loan,,,
1663,2022-12-04 18:01:44,Check application data,97270,,
1663,2022-12-04 20:01:44,Extensive Check,,2,
1663,2022-12-04 22:01:44,Overall Assessment,,,
1663,2022-12-05 00:01:44,Inform Customer,,,
1664,2022-12-08 18:01:46,Customer applies for loan,,,
1664,2022-12-08 20:01:46,Check application data,22253,,
1664,2022-12-08 22:01:46,Normal Check,,1,
1664,2022-12-09 00:01:46,Overall Assessment,,,
1664,2022-12-09 02:01:46,Inform Customer,,,
1665,2022-12-05 10:56:06,Customer applies for loan,,,
1665,2022-12-05 12:56:06,Check application data,74267,,
1665,2022-12-05 14:56:06,Extensive Check,,0,
1665,2022-12-05 16:56:06,Overall Assessment,,,
1665,2022-12-05 18:56:06,Inform Customer,,,
1666,2022-12-01 09:26:12,Customer applies for loan,,,
1666,2022-12-01 11:26:12,Check application data,52551,,
1666,2022-12-01 13:26:12,Normal Check,,4,
1666,2022-12-01 15:26:12,Overall Assessment,,,
1666,2022-12-01 17:26:12,Inform Customer,,,
1667,2022-12-13 14:02:51,Customer applies for loan,,,
1667,2022-12-13 16:02:51,Check application data,77273,,
1667,2022-12-13 18:02:51,Extensive Check,,3,
1667,2022-12-13 20:02:51,Overall Assessment,,,
1667,2022-12-13 22:02:51,Inform Customer,,,
1668,2022-11-26 12:48:02,Customer applies for loan,,,
1668,2022-11-26 14:48:02,Check application data,33601,,
1668,2022-11-26 16:48:02,Normal Check,,1,
1668,2022-11-26 18:48:02,Overall Assessment,,,
1668,2022-11-26 20:48:02,Inform Customer,,,
1669,2022-12-01 15:36:24,Customer applies for loan,,,
1669,2022-12-01 17:36:24,Check application data,60775,,
1669,2022-12-01 19:36:24,Normal Check,,3,
1669,2022-12-01 21:36:24,Overall Assessment,,,
1669,2022-12-01 23:36:24,Inform Customer,,,
1670,2022-12-11 11:57:50,Customer applies for loan,,,
1670,2022-12-11 13:57:50,Check application data,36849,,
1670,2022-12-11 15:57:50,Normal Check,,3,
1670,2022-12-11 17:57:50,Overall Assessment,,,
1670,2022-12-11 19:57:50,Inform Customer,,,
1671,2022-12-15 11:05:30,Customer applies for loan,,,
1671,2022-12-15 13:05:30,Check application data,12716,,
1671,2022-12-15 15:05:30,Normal Check,,0,
1671,2022-12-15 17:05:30,Overall Assessment,,,
1671,2022-12-15 19:05:30,Inform Customer,,,
1672,2022-12-10 15:23:53,Customer applies for loan,,,
1672,2022-12-10 17:23:53,Check application data,38687,,
1672,2022-12-10 19:23:53,Normal Check,,1,
1672,2022-12-10 21:23:53,Overall Assessment,,,
1672,2022-12-10 23:23:53,Inform Customer,,,
1673,2022-11-27 11:35:19,Customer applies for loan,,,
1673,2022-11-27 13:35:19,Check application data,77603,,
1673,2022-11-27 15:35:19,Extensive Check,,2,
1673,2022-11-27 17:35:19,Overall Assessment,,,
1673,2022-11-27 19:35:19,Inform Customer,,,
1674,2022-11-29 13:18:55,Customer applies for loan,,,
1674,2022-11-29 15:18:55,Check application data,2988,,
1674,2022-11-29 17:18:55,Normal Check,,2,
1674,2022-11-29 19:18:55,Overall Assessment,,,
1674,2022-11-29 21:18:55,Inform Customer,,,
1675,2022-12-08 17:46:09,Customer applies for loan,,,
1675,2022-12-08 19:46:09,Check application data,32597,,
1675,2022-12-08 21:46:09,Normal Check,,1,
1675,2022-12-08 23:46:09,Overall Assessment,,,
1675,2022-12-09 01:46:09,Inform Customer,,,
1676,2022-12-02 18:15:29,Customer applies for loan,,,
1676,2022-12-02 20:15:29,Check application data,80392,,
1676,2022-12-02 22:15:29,Extensive Check,,2,
1676,2022-12-03 00:15:29,Overall Assessment,,,
1676,2022-12-03 02:15:29,Inform Customer,,,
1677,2022-12-13 16:11:12,Customer applies for loan,,,
1677,2022-12-13 18:11:12,Check application data,49166,,
1677,2022-12-13 20:11:12,Normal Check,,3,
1677,2022-12-13 22:11:12,Overall Assessment,,,
1677,2022-12-14 00:11:12,Inform Customer,,,
1678,2022-12-15 09:46:54,Customer applies for loan,,,
1678,2022-12-15 11:46:54,Check application data,53290,,
1678,2022-12-15 13:46:54,Normal Check,,3,
1678,2022-12-15 15:46:54,Overall Assessment,,,
1678,2022-12-15 17:46:54,Inform Customer,,,
1679,2022-12-08 17:52:50,Customer applies for loan,,,
1679,2022-12-08 19:52:50,Check application data,68367,,
1679,2022-12-08 21:52:50,Normal Check,,0,
1679,2022-12-08 23:52:50,Overall Assessment,,,
1679,2022-12-09 01:52:50,Inform Customer,,,
1680,2022-12-04 12:43:27,Customer applies for loan,,,
1680,2022-12-04 14:43:27,Check application data,70487,,
1680,2022-12-04 16:43:27,Extensive Check,,3,
1680,2022-12-04 18:43:27,Overall Assessment,,,
1680,2022-12-04 20:43:27,Inform Customer,,,
1681,2022-12-13 17:42:33,Customer applies for loan,,,
1681,2022-12-13 19:42:33,Check application data,62220,,
1681,2022-12-13 21:42:33,Normal Check,,3,
1681,2022-12-13 23:42:33,Overall Assessment,,,
1681,2022-12-14 01:42:33,Inform Customer,,,
1682,2022-12-11 18:22:27,Customer applies for loan,,,
1682,2022-12-11 20:22:27,Check application data,42552,,
1682,2022-12-11 22:22:27,Normal Check,,0,
1682,2022-12-12 00:22:27,Overall Assessment,,,
1682,2022-12-12 02:22:27,Inform Customer,,,
1683,2022-11-26 10:18:38,Customer applies for loan,,,
1683,2022-11-26 12:18:38,Check application data,53977,,
1683,2022-11-26 14:18:38,Normal Check,,3,
1683,2022-11-26 16:18:38,Overall Assessment,,,
1683,2022-11-26 18:18:38,Inform Customer,,,
1684,2022-11-26 12:34:28,Customer applies for loan,,,
1684,2022-11-26 14:34:28,Check application data,8211,,
1684,2022-11-26 16:34:28,Normal Check,,3,
1684,2022-11-26 18:34:28,Overall Assessment,,,
1684,2022-11-26 20:34:28,Inform Customer,,,
1685,2022-12-03 17:55:15,Customer applies for loan,,,
1685,2022-12-03 19:55:15,Check application data,65318,,
1685,2022-12-03 21:55:15,Normal Check,,2,
1685,2022-12-03 23:55:15,Overall Assessment,,,
1685,2022-12-04 01:55:15,Inform Customer,,,
1686,2022-12-15 11:52:42,Customer applies for loan,,,
1686,2022-12-15 13:52:42,Check application data,55333,,
1686,2022-12-15 15:52:42,Normal Check,,4,
1686,2022-12-15 17:52:42,Overall Assessment,,,
1686,2022-12-15 19:52:42,Inform Customer,,,
1687,2022-12-10 18:46:45,Customer applies for loan,,,
1687,2022-12-10 20:46:45,Check application data,72500,,
1687,2022-12-10 22:46:45,Extensive Check,,3,
1687,2022-12-11 00:46:45,Overall Assessment,,,
1687,2022-12-11 02:46:45,Inform Customer,,,
1688,2022-11-28 13:45:28,Customer applies for loan,,,
1688,2022-11-28 15:45:28,Check application data,14211,,
1688,2022-11-28 17:45:28,Normal Check,,3,
1688,2022-11-28 19:45:28,Overall Assessment,,,
1688,2022-11-28 21:45:28,Inform Customer,,,
1689,2022-12-02 11:06:08,Customer applies for loan,,,
1689,2022-12-02 13:06:08,Check application data,92210,,
1689,2022-12-02 15:06:08,Extensive Check,,2,
1689,2022-12-02 17:06:08,Overall Assessment,,,
1689,2022-12-02 19:06:08,Inform Customer,,,
1690,2022-11-26 13:53:20,Customer applies for loan,,,
1690,2022-11-26 15:53:20,Check application data,81944,,
1690,2022-11-26 17:53:20,Extensive Check,,2,
1690,2022-11-26 19:53:20,Overall Assessment,,,
1690,2022-11-26 21:53:20,Inform Customer,,,
1691,2022-12-04 18:13:29,Customer applies for loan,,,
1691,2022-12-04 20:13:29,Check application data,55103,,
1691,2022-12-04 22:13:29,Normal Check,,4,
1691,2022-12-05 00:13:29,Overall Assessment,,,
1691,2022-12-05 02:13:29,Inform Customer,,,
1692,2022-12-06 11:06:19,Customer applies for loan,,,
1692,2022-12-06 13:06:19,Check application data,82625,,
1692,2022-12-06 15:06:19,Extensive Check,,4,
1692,2022-12-06 17:06:19,Overall Assessment,,,
1692,2022-12-06 19:06:19,Inform Customer,,,
1693,2022-12-08 17:25:12,Customer applies for loan,,,
1693,2022-12-08 19:25:12,Check application data,50463,,
1693,2022-12-08 21:25:12,Normal Check,,1,
1693,2022-12-08 23:25:12,Overall Assessment,,,
1693,2022-12-09 01:25:12,Inform Customer,,,
1694,2022-12-14 09:25:24,Customer applies for loan,,,
1694,2022-12-14 11:25:24,Check application data,62988,,
1694,2022-12-14 13:25:24,Normal Check,,2,
1694,2022-12-14 15:25:24,Overall Assessment,,,
1694,2022-12-14 17:25:24,Inform Customer,,,
1695,2022-12-02 18:27:18,Customer applies for loan,,,
