uuid,timestamp,event,amount_loan,risk_level,assessment
338,2022-12-02 02:48:29,Inform Customer,,,
339,2022-11-28 16:46:18,Customer applies for loan,,,
339,2022-11-28 18:46:18,Check application data,58511,,
339,2022-11-28 20:46:18,Normal Check,,2,
339,2022-11-28 22:46:18,Overall Assessment,,,True
339,2022-11-29 00:46:18,Inform Customer,,,
340,2022-12-09 11:30:51,Customer applies for loan,,,
340,2022-12-09 13:30:51,Check application data,55585,,
340,2022-12-09 15:30:51,Normal Check,,4,
340,2022-12-09 17:30:51,Overall Assessment,,,False
340,2022-12-09 19:30:51,Inform Customer,,,
341,2022-12-12 17:25:31,Customer applies for loan,,,
341,2022-12-12 19:25:31,Check application data,37207,,
341,2022-12-12 21:25:31,Normal Check,,3,
341,2022-12-12 23:25:31,Overall Assessment,,,True
341,2022-12-13 01:25:31,Inform Customer,,,
342,2022-12-15 15:23:33,Customer applies for loan,,,
342,2022-12-15 17:23:33,Check application data,41656,,
342,2022-12-15 19:23:33,Normal Check,,0,
342,2022-12-15 21:23:33,Overall Assessment,,,True
342,2022-12-15 23:23:33,Inform Customer,,,
343,2022-12-11 12:14:54,Customer applies for loan,,,
343,2022-12-11 14:14:54,Check application data,53856,,
343,2022-12-11 16:14:54,Normal Check,,1,
343,2022-12-11 18:14:54,Overall Assessment,,,True
343,2022-12-11 20:14:54,Inform Customer,,,
344,2022-11-28 14:35:34,Customer applies for loan,,,
344,2022-11-28 16:35:34,Check application data,68734,,
344,2022-11-28 18:35:34,Normal Check,,1,
344,2022-11-28 20:35:34,Overall Assessment,,,True
344,2022-11-28 22:35:34,Inform Customer,,,
345,2022-12-02 14:17:34,Customer applies for loan,,,
345,2022-12-02 16:17:34,Check application data,10287,,
345,2022-12-02 18:17:34,Normal Check,,0,
345,2022-12-02 20:17:34,Overall Assessment,,,True
345,2022-12-02 22:17:34,Inform Customer,,,
346,2022-11-28 10:16:26,Customer applies for loan,,,
346,2022-11-28 12:16:26,Check application data,48746,,
346,2022-11-28 14:16:26,Normal Check,,4,
346,2022-11-28 16:16:26,Overall Assessment,,,False
346,2022-11-28 18:16:26,Inform Customer,,,
347,2022-12-02 11:00:36,Customer applies for loan,,,
347,2022-12-02 13:00:36,Check application data,70571,,
347,2022-12-02 15:00:36,Normal Check,,1,
347,2022-12-02 17:00:36,Overall Assessment,,,True
347,2022-12-02 19:00:36,Inform Customer,,,
348,2022-11-29 09:34:18,Customer applies for loan,,,
348,2022-11-29 11:34:18,Check application data,90059,,
348,2022-11-29 13:34:18,Extensive Check,,2,
348,2022-11-29 15:34:18,Overall Assessment,,,False
348,2022-11-29 17:34:18,Inform Customer,,,
349,2022-12-07 13:23:05,Customer applies for loan,,,
349,2022-12-07 15:23:05,Check application data,43280,,
349,2022-12-07 17:23:05,Normal Check,,1,
349,2022-12-07 19:23:05,Overall Assessment,,,True
349,2022-12-07 21:23:05,Inform Customer,,,
350,2022-12-07 11:17:40,Customer applies for loan,,,
350,2022-12-07 13:17:40,Check application data,71306,,
350,2022-12-07 15:17:40,Normal Check,,0,
350,2022-12-07 17:17:40,Overall Assessment,,,True
350,2022-12-07 19:17:40,Inform Customer,,,
351,2022-12-06 11:33:32,Customer applies for loan,,,
351,2022-12-06 13:33:32,Check application data,96039,,
351,2022-12-06 15:33:32,Extensive Check,,1,
351,2022-12-06 17:33:32,Overall Assessment,,,False
351,2022-12-06 19:33:32,Inform Customer,,,
352,2022-12-01 16:32:08,Customer applies for loan,,,
352,2022-12-01 18:32:08,Check application data,19461,,
352,2022-12-01 20:32:08,Normal Check,,2,
352,2022-12-01 22:32:08,Overall Assessment,,,True
352,2022-12-02 00:32:08,Inform Customer,,,
353,2022-12-09 11:45:03,Customer applies for loan,,,
353,2022-12-09 13:45:03,Check application data,87967,,
353,2022-12-09 15:45:03,Extensive Check,,2,
353,2022-12-09 17:45:03,Overall Assessment,,,False
353,2022-12-09 19:45:03,Inform Customer,,,
354,2022-12-02 10:11:26,Customer applies for loan,,,
354,2022-12-02 12:11:26,Check application data,22671,,
354,2022-12-02 14:11:26,Normal Check,,0,
354,2022-12-02 16:11:26,Overall Assessment,,,True
354,2022-12-02 18:11:26,Inform Customer,,,
355,2022-12-11 12:17:33,Customer applies for loan,,,
355,2022-12-11 14:17:33,Check application data,94675,,
355,2022-12-11 16:17:33,Extensive Check,,3,
355,2022-12-11 18:17:33,Overall Assessment,,,False
355,2022-12-11 20:17:33,Inform Customer,,,
356,2022-12-05 16:14:10,Customer applies for loan,,,
356,2022-12-05 18:14:10,Check application data,96097,,
356,2022-12-05 20:14:10,Extensive Check,,4,
356,2022-12-05 22:14:10,Overall Assessment,,,False
356,2022-12-06 00:14:10,Inform Customer,,,
357,2022-12-05 12:46:07,Customer applies for loan,,,
357,2022-12-05 14:46:07,Check application data,42677,,
357,2022-12-05 16:46:07,Normal Check,,1,
357,2022-12-05 18:46:07,Overall Assessment,,,True
357,2022-12-05 20:46:07,Inform Customer,,,
358,2022-11-26 17:12:51,Customer applies for loan,,,
358,2022-11-26 19:12:51,Check application data,19262,,
358,2022-11-26 21:12:51,Normal Check,,0,
358,2022-11-26 23:12:51,Overall Assessment,,,True
358,2022-11-27 01:12:51,Inform Customer,,,
359,2022-12-07 13:54:36,Customer applies for loan,,,
359,2022-12-07 15:54:36,Check application data,51796,,
359,2022-12-07 17:54:36,Normal Check,,1,
359,2022-12-07 19:54:36,Overall Assessment,,,True
359,2022-12-07 21:54:36,Inform Customer,,,
360,2022-11-26 18:52:27,Customer applies for loan,,,
360,2022-11-26 20:52:27,Check application data,42899,,
360,2022-11-26 22:52:27,Normal Check,,0,
360,2022-11-27 00:52:27,Overall Assessment,,,True
360,2022-11-27 02:52:27,Inform Customer,,,
361,2022-12-11 08:56:05,Customer applies for loan,,,
361,2022-12-11 10:56:05,Check application data,71351,,
361,2022-12-11 12:56:05,Normal Check,,4,
361,2022-12-11 14:56:05,Overall Assessment,,,False
361,2022-12-11 16:56:05,Inform Customer,,,
362,2022-11-28 09:19:13,Customer applies for loan,,,
362,2022-11-28 11:19:13,Check application data,10044,,
362,2022-11-28 13:19:13,Normal Check,,4,
362,2022-11-28 15:19:13,Overall Assessment,,,False
362,2022-11-28 17:19:13,Inform Customer,,,
363,2022-12-07 12:17:03,Customer applies for loan,,,
363,2022-12-07 14:17:03,Check application data,57991,,
363,2022-12-07 16:17:03,Normal Check,,0,
363,2022-12-07 18:17:03,Overall Assessment,,,True
363,2022-12-07 20:17:03,Inform Customer,,,
364,2022-11-30 08:36:19,Customer applies for loan,,,
364,2022-11-30 10:36:19,Check application data,40660,,
364,2022-11-30 12:36:19,Normal Check,,4,
364,2022-11-30 14:36:19,Overall Assessment,,,False
364,2022-11-30 16:36:19,Inform Customer,,,
365,2022-12-01 18:29:47,Customer applies for loan,,,
365,2022-12-01 20:29:47,Check application data,21929,,
365,2022-12-01 22:29:47,Normal Check,,1,
365,2022-12-02 00:29:47,Overall Assessment,,,True
365,2022-12-02 02:29:47,Inform Customer,,,
366,2022-11-28 09:24:56,Customer applies for loan,,,
366,2022-11-28 11:24:56,Check application data,97820,,
366,2022-11-28 13:24:56,Extensive Check,,0,
366,2022-11-28 15:24:56,Overall Assessment,,,True
366,2022-11-28 17:24:56,Inform Customer,,,
367,2022-12-09 17:18:10,Customer applies for loan,,,
367,2022-12-09 19:18:10,Check application data,43554,,
367,2022-12-09 21:18:10,Normal Check,,3,
367,2022-12-09 23:18:10,Overall Assessment,,,True
367,2022-12-10 01:18:10,Inform Customer,,,
368,2022-12-12 17:38:39,Customer applies for loan,,,
368,2022-12-12 19:38:39,Check application data,19138,,
368,2022-12-12 21:38:39,Normal Check,,3,
368,2022-12-12 23:38:39,Overall Assessment,,,True
368,2022-12-13 01:38:39,Inform Customer,,,
369,2022-11-29 14:12:42,Customer applies for loan,,,
369,2022-11-29 16:12:42,Check application data,11909,,
369,2022-11-29 18:12:42,Normal Check,,4,
369,2022-11-29 20:12:42,Overall Assessment,,,False
369,2022-11-29 22:12:42,Inform Customer,,,
370,2022-12-15 10:33:25,Customer applies for loan,,,
370,2022-12-15 12:33:25,Check application data,74401,,
370,2022-12-15 14:33:25,Normal Check,,4,
370,2022-12-15 16:33:25,Overall Assessment,,,False
370,2022-12-15 18:33:25,Inform Customer,,,
371,2022-12-07 08:57:08,Customer applies for loan,,,
371,2022-12-07 10:57:08,Check application data,14740,,
371,2022-12-07 12:57:08,Normal Check,,1,
371,2022-12-07 14:57:08,Overall Assessment,,,True
371,2022-12-07 16:57:08,Inform Customer,,,
372,2022-11-29 08:31:09,Customer applies for loan,,,
372,2022-11-29 10:31:09,Check application data,53743,,
372,2022-11-29 12:31:09,Normal Check,,4,
372,2022-11-29 14:31:09,Overall Assessment,,,False
372,2022-11-29 16:31:09,Inform Customer,,,
373,2022-12-08 09:17:51,Customer applies for loan,,,
373,2022-12-08 11:17:51,Check application data,14739,,
373,2022-12-08 13:17:51,Normal Check,,3,
373,2022-12-08 15:17:51,Overall Assessment,,,True
373,2022-12-08 17:17:51,Inform Customer,,,
374,2022-12-14 08:20:17,Customer applies for loan,,,
374,2022-12-14 10:20:17,Check application data,96375,,
374,2022-12-14 12:20:17,Extensive Check,,2,
374,2022-12-14 14:20:17,Overall Assessment,,,False
374,2022-12-14 16:20:17,Inform Customer,,,
375,2022-12-04 13:13:28,Customer applies for loan,,,
375,2022-12-04 15:13:28,Check application data,25696,,
375,2022-12-04 17:13:28,Normal Check,,3,
375,2022-12-04 19:13:28,Overall Assessment,,,True
375,2022-12-04 21:13:28,Inform Customer,,,
376,2022-11-27 08:31:34,Customer applies for loan,,,
376,2022-11-27 10:31:34,Check application data,82211,,
376,2022-11-27 12:31:34,Extensive Check,,0,
376,2022-11-27 14:31:34,Overall Assessment,,,True
376,2022-11-27 16:31:34,Inform Customer,,,
377,2022-12-03 12:16:57,Customer applies for loan,,,
377,2022-12-03 14:16:57,Check application data,49085,,
377,2022-12-03 16:16:57,Normal Check,,2,
377,2022-12-03 18:16:57,Overall Assessment,,,True
377,2022-12-03 20:16:57,Inform Customer,,,
378,2022-12-12 14:49:40,Customer applies for loan,,,
378,2022-12-12 16:49:40,Check application data,26457,,
378,2022-12-12 18:49:40,Normal Check,,2,
378,2022-12-12 20:49:40,Overall Assessment,,,True
378,2022-12-12 22:49:40,Inform Customer,,,
379,2022-12-08 10:00:07,Customer applies for loan,,,
379,2022-12-08 12:00:07,Check application data,51492,,
379,2022-12-08 14:00:07,Normal Check,,0,
379,2022-12-08 16:00:07,Overall Assessment,,,True
379,2022-12-08 18:00:07,Inform Customer,,,
380,2022-12-02 18:12:43,Customer applies for loan,,,
380,2022-12-02 20:12:43,Check application data,43688,,
380,2022-12-02 22:12:43,Normal Check,,1,
380,2022-12-03 00:12:43,Overall Assessment,,,True
380,2022-12-03 02:12:43,Inform Customer,,,
381,2022-11-28 15:47:08,Customer applies for loan,,,
381,2022-11-28 17:47:08,Check application data,64914,,
381,2022-11-28 19:47:08,Normal Check,,4,
381,2022-11-28 21:47:08,Overall Assessment,,,False
381,2022-11-28 23:47:08,Inform Customer,,,
382,2022-12-04 11:04:46,Customer applies for loan,,,
382,2022-12-04 13:04:46,Check application data,79261,,
382,2022-12-04 15:04:46,Normal Check,,2,
382,2022-12-04 17:04:46,Overall Assessment,,,True
382,2022-12-04 19:04:46,Inform Customer,,,
383,2022-11-30 16:08:17,Customer applies for loan,,,
383,2022-11-30 18:08:17,Check application data,45390,,
383,2022-11-30 20:08:17,Normal Check,,0,
383,2022-11-30 22:08:17,Overall Assessment,,,True
383,2022-12-01 00:08:17,Inform Customer,,,
384,2022-12-14 15:50:35,Customer applies for loan,,,
384,2022-12-14 17:50:35,Check application data,57233,,
384,2022-12-14 19:50:35,Normal Check,,3,
384,2022-12-14 21:50:35,Overall Assessment,,,True
384,2022-12-14 23:50:35,Inform Customer,,,
385,2022-12-08 08:55:22,Customer applies for loan,,,
385,2022-12-08 10:55:22,Check application data,85794,,
385,2022-12-08 12:55:22,Extensive Check,,1,
385,2022-12-08 14:55:22,Overall Assessment,,,False
385,2022-12-08 16:55:22,Inform Customer,,,
386,2022-12-08 10:57:24,Customer applies for loan,,,
386,2022-12-08 12:57:24,Check application data,76893,,
386,2022-12-08 14:57:24,Normal Check,,2,
386,2022-12-08 16:57:24,Overall Assessment,,,True
386,2022-12-08 18:57:24,Inform Customer,,,
387,2022-12-02 15:08:15,Customer applies for loan,,,
387,2022-12-02 17:08:15,Check application data,86947,,
387,2022-12-02 19:08:15,Extensive Check,,1,
387,2022-12-02 21:08:15,Overall Assessment,,,False
387,2022-12-02 23:08:15,Inform Customer,,,
388,2022-11-29 10:47:50,Customer applies for loan,,,
388,2022-11-29 12:47:50,Check application data,57081,,
388,2022-11-29 14:47:50,Normal Check,,4,
388,2022-11-29 16:47:50,Overall Assessment,,,False
388,2022-11-29 18:47:50,Inform Customer,,,
389,2022-12-03 13:39:12,Customer applies for loan,,,
389,2022-12-03 15:39:12,Check application data,92415,,
389,2022-12-03 17:39:12,Extensive Check,,1,
389,2022-12-03 19:39:12,Overall Assessment,,,False
389,2022-12-03 21:39:12,Inform Customer,,,
390,2022-12-04 14:49:27,Customer applies for loan,,,
390,2022-12-04 16:49:27,Check application data,63788,,
390,2022-12-04 18:49:27,Normal Check,,4,
390,2022-12-04 20:49:27,Overall Assessment,,,False
390,2022-12-04 22:49:27,Inform Customer,,,
391,2022-12-10 13:07:09,Customer applies for loan,,,
391,2022-12-10 15:07:09,Check application data,88217,,
391,2022-12-10 17:07:09,Extensive Check,,1,
391,2022-12-10 19:07:09,Overall Assessment,,,False
391,2022-12-10 21:07:09,Inform Customer,,,
392,2022-12-15 08:08:59,Customer applies for loan,,,
392,2022-12-15 10:08:59,Check application data,82051,,
392,2022-12-15 12:08:59,Extensive Check,,1,
392,2022-12-15 14:08:59,Overall Assessment,,,False
392,2022-12-15 16:08:59,Inform Customer,,,
393,2022-12-12 18:09:01,Customer applies for loan,,,
393,2022-12-12 20:09:01,Check application data,55645,,
393,2022-12-12 22:09:01,Normal Check,,0,
393,2022-12-13 00:09:01,Overall Assessment,,,True
393,2022-12-13 02:09:01,Inform Customer,,,
394,2022-12-07 12:17:43,Customer applies for loan,,,
394,2022-12-07 14:17:43,Check application data,20165,,
394,2022-12-07 16:17:43,Normal Check,,3,
394,2022-12-07 18:17:43,Overall Assessment,,,True
394,2022-12-07 20:17:43,Inform Customer,,,
395,2022-12-09 17:16:20,Customer applies for loan,,,
395,2022-12-09 19:16:20,Check application data,33719,,
395,2022-12-09 21:16:20,Normal Check,,3,
395,2022-12-09 23:16:20,Overall Assessment,,,True
395,2022-12-10 01:16:20,Inform Customer,,,
396,2022-11-30 14:18:23,Customer applies for loan,,,
396,2022-11-30 16:18:23,Check application data,58047,,
396,2022-11-30 18:18:23,Normal Check,,1,
396,2022-11-30 20:18:23,Overall Assessment,,,True
396,2022-11-30 22:18:23,Inform Customer,,,
397,2022-11-29 12:34:06,Customer applies for loan,,,
397,2022-11-29 14:34:06,Check application data,79450,,
397,2022-11-29 16:34:06,Normal Check,,1,
397,2022-11-29 18:34:06,Overall Assessment,,,True
397,2022-11-29 20:34:06,Inform Customer,,,
398,2022-12-07 18:11:53,Customer applies for loan,,,
398,2022-12-07 20:11:53,Check application data,82173,,
398,2022-12-07 22:11:53,Extensive Check,,2,
398,2022-12-08 00:11:53,Overall Assessment,,,False
398,2022-12-08 02:11:53,Inform Customer,,,
399,2022-12-15 16:46:34,Customer applies for loan,,,
399,2022-12-15 18:46:34,Check application data,61772,,
399,2022-12-15 20:46:34,Normal Check,,2,
399,2022-12-15 22:46:34,Overall Assessment,,,True
399,2022-12-16 00:46:34,Inform Customer,,,
400,2022-12-13 17:51:36,Customer applies for loan,,,
400,2022-12-13 19:51:36,Check application data,83782,,
400,2022-12-13 21:51:36,Extensive Check,,4,
400,2022-12-13 23:51:36,Overall Assessment,,,False
400,2022-12-14 01:51:36,Inform Customer,,,
401,2022-12-09 14:50:20,Customer applies for loan,,,
401,2022-12-09 16:50:20,Check application data,42952,,
401,2022-12-09 18:50:20,Normal Check,,4,
401,2022-12-09 20:50:20,Overall Assessment,,,False
401,2022-12-09 22:50:20,Inform Customer,,,
402,2022-11-26 08:37:24,Customer applies for loan,,,
402,2022-11-26 10:37:24,Check application data,59890,,
402,2022-11-26 12:37:24,Normal Check,,1,
402,2022-11-26 14:37:24,Overall Assessment,,,True
402,2022-11-26 16:37:24,Inform Customer,,,
403,2022-12-04 18:40:08,Customer applies for loan,,,
403,2022-12-04 20:40:08,Check application data,81916,,
403,2022-12-04 22:40:08,Extensive Check,,3,
403,2022-12-05 00:40:08,Overall Assessment,,,False
403,2022-12-05 02:40:08,Inform Customer,,,
404,2022-11-26 18:40:24,Customer applies for loan,,,
404,2022-11-26 20:40:24,Check application data,47986,,
404,2022-11-26 22:40:24,Normal Check,,3,
404,2022-11-27 00:40:24,Overall Assessment,,,True
404,2022-11-27 02:40:24,Inform Customer,,,
405,2022-12-05 13:16:36,Customer applies for loan,,,
405,2022-12-05 15:16:36,Check application data,55815,,
405,2022-12-05 17:16:36,Normal Check,,0,
405,2022-12-05 19:16:36,Overall Assessment,,,True
405,2022-12-05 21:16:36,Inform Customer,,,
406,2022-12-04 14:56:42,Customer applies for loan,,,
406,2022-12-04 16:56:42,Check application data,96955,,
406,2022-12-04 18:56:42,Extensive Check,,0,
406,2022-12-04 20:56:42,Overall Assessment,,,True
406,2022-12-04 22:56:42,Inform Customer,,,
407,2022-12-07 18:45:07,Customer applies for loan,,,
407,2022-12-07 20:45:07,Check application data,91341,,
407,2022-12-07 22:45:07,Extensive Check,,3,
407,2022-12-08 00:45:07,Overall Assessment,,,False
407,2022-12-08 02:45:07,Inform Customer,,,
408,2022-12-08 08:23:39,Customer applies for loan,,,
408,2022-12-08 10:23:39,Check application data,39241,,
408,2022-12-08 12:23:39,Normal Check,,4,
408,2022-12-08 14:23:39,Overall Assessment,,,False
408,2022-12-08 16:23:39,Inform Customer,,,
409,2022-12-11 15:26:09,Customer applies for loan,,,
409,2022-12-11 17:26:09,Check application data,31301,,
409,2022-12-11 19:26:09,Normal Check,,0,
409,2022-12-11 21:26:09,Overall Assessment,,,True
409,2022-12-11 23:26:09,Inform Customer,,,
410,2022-12-10 08:20:21,Customer applies for loan,,,
410,2022-12-10 10:20:21,Check application data,86897,,
410,2022-12-10 12:20:21,Extensive Check,,0,
410,2022-12-10 14:20:21,Overall Assessment,,,True
410,2022-12-10 16:20:21,Inform Customer,,,
411,2022-11-27 14:31:00,Customer applies for loan,,,
411,2022-11-27 16:31:00,Check application data,83224,,
411,2022-11-27 18:31:00,Extensive Check,,0,
411,2022-11-27 20:31:00,Overall Assessment,,,True
411,2022-11-27 22:31:00,Inform Customer,,,
412,2022-12-01 09:34:47,Customer applies for loan,,,
412,2022-12-01 11:34:47,Check application data,17470,,
412,2022-12-01 13:34:47,Normal Check,,0,
412,2022-12-01 15:34:47,Overall Assessment,,,True
412,2022-12-01 17:34:47,Inform Customer,,,
413,2022-11-30 08:24:16,Customer applies for loan,,,
413,2022-11-30 10:24:16,Check application data,72100,,
413,2022-11-30 12:24:16,Normal Check,,0,
413,2022-11-30 14:24:16,Overall Assessment,,,True
413,2022-11-30 16:24:16,Inform Customer,,,
414,2022-11-28 14:09:45,Customer applies for loan,,,
414,2022-11-28 16:09:45,Check application data,68067,,
414,2022-11-28 18:09:45,Normal Check,,3,
414,2022-11-28 20:09:45,Overall Assessment,,,True
414,2022-11-28 22:09:45,Inform Customer,,,
415,2022-11-26 16:22:02,Customer applies for loan,,,
415,2022-11-26 18:22:02,Check application data,16027,,
415,2022-11-26 20:22:02,Normal Check,,0,
415,2022-11-26 22:22:02,Overall Assessment,,,True
415,2022-11-27 00:22:02,Inform Customer,,,
